07.04.2019;Сомна́мбула;NULL;NULL;<p>лунатик, человек, страдающий сомнамбулизмом — болезненным состоянием, при котором люди совершают какие-либо действия, находясь в состоянии сна.</p><p>Поведение человека при этом выглядит целенаправленным и адекватным. Глаза сомнамбулы обычно открыты. Он может производить различные движения, обходить препятствия, иногда выполнять сложные поступки, давать ответы на простые вопросы. Однако эти действия не являются сознательными и у большинства людей при пробуждении не вспоминаются.</p>;Устаревшее название сомнамбулизма — лунатизм, происходит от позднелатинского lunaticus — безумный, от латинского luna — луна. Термин «лунатизм» связан с представлениями многих древних народов о влиянии лунных циклов на психику человека.
08.04.2019;Синеку́ра;NULL;NULL;<p>хорошо оплачиваемая работа, не требующая особого труда.</p><p>В средневековой Европе синекурой называли чисто административная должность в католической церкви, не связанная с пастырской деятельностью.</p>;В Японии чиновник, коррумпированный крупной компанией, может получить взятку не деньгами, а обещанием быть пристроенным на какую-нибудь синекуру в эту компанию после выхода на пенсию.
09.04.2019;Экзальта́ция;NULL;от лат. exaltatio — «подъём, воодушевление»;<p>крайне восторженно-возбужденное состояние, в которое человек обычно приводит себя намеренно, выставляя напоказ свои чувства, своё настроение.</p><p>У психических больных проявляется в виде чрезвычайно сильного, болезненного возбуждения.</p>;Находиться в экзальтации, экзальтированная девица.
10.04.2019;Кви́ддич;NULL;NULL;<p>спортивная игра, в которую играют персонажи романов Джоан К. Роулинг о Гарри Поттере. В квиддич играют, летая на мётлах.</p><p>Многие фанаты Гарри Поттера пытались адаптировать правила квиддича. Существуют различные варианты правил «квиддича-без-мётел», но в России локальную популярность получили правила, представляющие собой вариацию на тему гандбола. Матч по квиддичу в реальной жизни показан в фильме «Кадры» (США, 2013) как один из этапов трудоустройства в корпорацию Google.</p>;NULL
11.04.2019;Реку́рсия;NULL;NULL;<p>ситуация, когда объект является частью самого себя.</p><p>Классическим примером бесконечной рекурсии являются два поставленные друг напротив друга зеркала: в них образуются два коридора из уменьшающихся отражений зеркал.</p><p>Большая часть шуток о рекурсии касается бесконечной рекурсии, в которой нет условия выхода, например, известно высказывание: «чтобы понять рекурсию, нужно сначала понять рекурсию».</p>;Герб Российской Федерации является рекурсивно-определённым графическим объектом: в правой лапе изображённого на нём двуглавого орла зажат скипетр, который венчается уменьшенной копией герба. Так как на этом гербе в правой лапе орла также находится скипетр, получается бесконечная рекурсия.
12.04.2019;Панаце́я;NULL;NULL;<p>мифологическое универсальное средство от всех болезней, поиском которого занимались алхимики.</p><p>Сегодня термин «панацея» употребляется в образном смысле, означая предполагаемое средство, которое решит все проблемы, причём не только медицинского характера.</p>;Установка антивируса — полезное дело, но не панацея при защите компьютера.
13.04.2019;Пранк;NULL;от англ. prank — «проказа, выходка»;<p>телефонное хулиганство, телефонный розыгрыш.</p><p>Люди, практикующие пранк, называются пранкерами. Пранкеры совершают телефонные звонки (обычно анонимные) своим жертвам и путём провокаций и подшучиваний вынуждают жертву к яркой ответной реакции</p>;Широкую известность получила байка о шутке астронавта Оуэна Гэрриотта над диспетчером ЦУПа. Гэрриотт записал на диктофон несколько фраз своей жены. Диспетчер был шокирован, когда на запрос связи получил ответ женским голосом (среди членов экипажа женщин не было), что говорит жена Оуэна, которая «решила принести ребятам поесть чего-нибудь свеженького, домашнего».
14.04.2019;Сатисфа́кция;NULL;NULL;<p>удовлетворение за оскорбление.</p><p>Сатисфакцией считается публичное извинение, признание собственной неправоты одной из сторон, удовлетворяющее требованиям другой стороны. В старину распространенной формой сатисфакции была дуэль.</p>;NULL
15.04.2019;Фолиа́нт;NULL;NULL;<p>книга форматом в половину бумажного листа (обычно старинная). В разговорной речи фолиантом называется любая толстая книга большого формата.</p>;NULL
16.04.2019;Проприета́рный;NULL;NULL;<p>основанный на частной собственности и на идее коммерческого использования авторских и иных прав.</p><p>Проприетарное программное обеспечение — программное обеспечение, являющееся частной собственностью авторов или правообладателей, от воли которых зависит, как такими программами распоряжаться.</p>;Примерами проприетарных программ являются Microsoft Office, Adobe Photoshop и др.
17.04.2019;Кава́йный;NULL;NULL;<p>японское слово, означающее «милый», «прелестный», «хорошенький».</p><p>Элементы «кавай» встречаются в Японии повсеместно, множество компаний используют кавайные талисманы  для представления публике своих товаров и услуг.</p><p>Кавайной называют одежду, кажущуюся (если не обращать внимания на размер) сделанной для детей, например, кофты со звериными ушками на капюшонах, юбки с хвостиками, сумки, изображающие персонажей аниме и т. п.</p>;NULL
18.04.2019;Бомо́нд;NULL;NULL;<p>элита общества, высший свет (нередко с оттенком пренебрежительности или иронии).</p>;Новосибирский бомонд собрался в Paparazzi — в прошлый уик-энд там прошла вечеринка с участием популярного телеведущего Андрея Малахова и выпускника «Фабрики звезд» Дмитрия Колдуна.
19.04.2019;Хромаке́й;NULL;NULL;<p>технология совмещения двух и более изображений или кадров в одной композиции, использующаяся на телевидении и в современной цифровой технологии кинопроизводства.</p><p>Во время съёмок объект помещается на однотонный цветной фон. При совмещении в кадре объекта с фоном во время записи сцены или при монтаже вместо фона можно поместить другое изображение. Также в повседневной жизни хромакеем называют сам одноцветный экран, на фоне которого снимают.</p><p>Самыми распространёнными цветами, использующимися при такой съёмке, являются зелёный и синий (голубой), потому что такие цвета не встречаются в тонах человеческой кожи.</p><p>Хромакей позволяет экономить большое количество денег и времени в процессе съёмки фильмов или телепередач.</p>;NULL
20.04.2019;Ситко́м;NULL;NULL;<p>телесериал с постоянными основными персонажами и местом действия.</p><p>Традиционно в ситкомах серии имеют очень слабую связь между собой. Персонажи практически не меняются на протяжении всего сериала. Также характерной особенностью ситкомов является закадровый смех.</p>;Одним из самых известный ситкомов является сериал «Друзья», получивший множество наград, в том числе шесть премий «Эмми» и премию «Золотой глобус».
21.04.2019;Метаморфо́за;NULL;NULL;<p>превращение, преобразование, полная перемена (например, <i>с ним произошла метаморфоза — он стал следить за собой</i>).</p><p>Согласно верованиям древних греков, боги могли превращать себя и людей в животных, растения, камни, созвездия. Рассказы о превращениях были излюбленным сюжетом в эллинистической, а затем и в римской литературе («Метаморфозы» Овидия).</p><p>В биологии <b>метаморфоз</b> — видоизменение, переход в иную форму развития с приобретением нового внешнего вида и функций (например, <i>метаморфоз гусеницы в бабочку</i>)</p>;NULL
22.04.2019;Эмпа́тия;NULL;NULL;<p>сопереживание эмоциональному состоянию другого человека, способность представить себя на месте другого человека и понять его чувства.</p><p>Развитая способность к эмпатии является профессионально важным качеством для людей, чья работа непосредственно связана с людьми (руководители, педагоги, психологи и др.).</p>;Примером эмпатии может служить сопереживание герою книги или фильма, ощущение, как будто действие происходит с вами.
23.04.2019;Подобостра́стие;NULL;NULL;<p>льстивое угодничество, раболепная покорность.</p><p>Близко с понятием <b>сервилизм</b> – тип поведения нижестоящих, подчиненных и зависимых людей перед вышестоящими, управляющими, характеризуется как холопство, низкопоклонство, прислуживание.</p>;Смотреть с подобострастием, знаки подобострастия, относиться без подобострастия.
24.04.2019;Гроте́ск;NULL;NULL;<p>художественный приём в искусстве, основанный на чрезмерном преувеличении, нарушении границ правдоподобия, сочетании резких, неожиданных контрастов. Примером гротеска в литературе служит повесть Н. В. Гоголя «Нос».</p><p>Использование в разговоре слова гротеск обычно означает «странный», «фантастический», «эксцентричный» или «уродливый», и, таким образом, часто используется для описания странных или искажённых форм, таких, как маски на празднике хеллоуин или горгульи на соборах.</p><p>Также гротеском, или рубленым шрифтом, называют типографский шрифт с равномерной толщиной штрихов (шрифт без засечек).</p>;NULL
25.04.2019;Апофео́з;NULL;NULL;<p>обожествление, прославление, возвеличение какого-либо лица, события или явления.</p><p>Первоначально термин прямо обозначал причисление человека к сонму богов (например, Геракла или императора Клавдия), со временем он приобрел переносное значение и стал значить прославление, хвалу чего-либо вообще. Кроме того, этот термин использовался в театральных постановках для финальных, торжественных сцен произведений, из-за чего в устной, иносказательной речи он приобрел значение кульминации, венца событий.</p>;NULL
26.04.2019;Пангра́мма;NULL;NULL;<p>текст, использующий все или почти все буквы алфавита. Панграммы используются для демонстрации шрифтов, проверки передачи текста по линиям связи, тестирования печатающих устройств и т. п.</p>;Microsoft использует для кириллических шрифтов без частицы «же» панграмму: Съешь [же] ещё этих мягких французских булок, да выпей чаю.
27.04.2019;Комильфо́;NULL;NULL;<p>приличный, соответствующий правилам светского приличия, а также тот, кто характеризуется таким качеством (обычно о мужчине).</p><p>Противоположное по смыслу понятие — «мовето*н» — дурной тон, невоспитанность.</p>;…Купите себе другую шляпу… тут надо быть комильфо. (Чехов).
28.04.2019;Заиндеве́ть;NULL;NULL;<p>покрыться инеем (например, <i>окна заиндевели, заиндевевшая проволока на телеграфных столбах, заиндевелые усы</i>).</p><p>В переносном значении заиндевелый — поседевший, седой.</p>;NULL
29.04.2019;Мурмура́ция;NULL;NULL;<p>танец скворцов, во время которого тысячи птиц сбиваются в стаю и выстраивают в полёте причудливые геометрические фигуры.</p><p>Ученые не могут точно определить, зачем птицы совершают свой танец. Все движения совершаются в сотые доли секунды, при этом скворцам удается избегать столкновения друг с другом. Их поведение сходно с поведением больших стай рыб.</p>;NULL
30.04.2019;Херуви́м;NULL;NULL;<p>одна из высших (вторая после серафимов) ступеней в небесной иерархии ангелов (в христианской и иудейской мифологии). Также могут называть красивого человека, часто ребенка (<i>прекрасен, как херувим.</i>).</p>;NULL
01.05.2019;Скво́ттинг;сквотирование;от англ. squatting — «припадание к земле»;<p>акт самовольного заселения покинутого или незанятого места или здания лицами (сквоттерами), не являющимися его юридическими собственниками или арендаторами, а также не имеющими иных разрешений на его использование. <b>Сквот</b> — нелегально занятое помещение.</p><p><b>Киберсквоттинг</b> — регистрация доменного имени, совпадающего с известным брендом.</p>;Примером для современных сквоттеров служит опыт жителей района Христиания в Копенгагене — начав с самозахвата заброшенных казарм, они добились от правительства не только права проживать на этой территории, но и придания Христиании особого статуса, превращающего этот район в «государство в государстве».
02.05.2019;Китч;кич;от нем. Kitsch — халтура, безвкусица, «дешевка»;<p>произведения массовой культуры, рассчитанные на невзыскательный вкус, отличающиеся яркой, броской формой и примитивным содержанием.</p><p>Часто говорят, что китч опирается только на повторение условностей и шаблонов и лишён творческого начала и подлинности, демонстрируемых истинным искусством.</p>;Многие полагают, что слово возникло на художественных базарах Мюнхена в 60-х и 70-х годах XIX века как обозначение дешёвых, быстро распродающихся картин и этюдов. Китч взывал к грубым чувствам недавно обогатившейся мюнхенской буржуазии, представители которой считали, что они могут достигнуть статуса культурной элиты, подражая наиболее заметным чертам их культурных обычаев.
03.05.2019;Кидне́ппинг;NULL;от англ. kidnap — «похищать»;<p>похищение людей с целью получения выкупа.</p><p>Киднеппинг — обычное явление в разнообразных частях света, некоторые города и страны часто называют «мировая столица похищений людей». В 2007 году это название принадлежало Ираку, в котором были похищены около 1500 иностранцев.</p>;NULL
04.05.2019;Легити́мный;NULL;NULL;<p>находящийся в соответствии с действующим в государстве законом, законный, правомочный.</p><p>Легитимность — согласие народа с властью, когда он добровольно признаёт за ней право принимать обязательные решения. Чем ниже уровень легитимности, тем чаще власть будет опираться на силовое принуждение.</p>;Выборы признаются легитимными, если превышен нижний порог явки избирателей.
05.05.2019;Акро́ним;NULL;от греч. άκρος — высший, крайний + όνυμος — имя;<p>вид аббревиатуры, образованной начальными звуками (напр. НАТО, вуз, НАСА, ТАСС).</p><p>Фактически, акроним представляет собой слово, являющееся сокращением, которое можно произнести слитно (в отличие от аббревиатуры, которую произносят «по буквам», например: КГБ – «ка-гэ-бэ»). Некоторые акронимы (например, <i>лазер, вуз</i>) фактически стали самостоятельными словами и употребляются как существительные с применением соответствующих падежей русского языка (вуз, вуза, вузу и т.п.), хотя это применимо не ко всем акронимам (обычно «среднего рода»: НАТО, НАСА и т.п.).</p>;Примеры акронимов:<br/>ABBA — шведская поп-группа, название сформировано из первых букв имен её участников<br/>комсомол — коммунистический союз молодёжи<br/>НАТО — англ. North Atlantic Treaty Organization — NATO (Организация Североатлантического договора)<br/>РАН — Российская академия наук<br/>НИИ — научно-исследовательский институт
06.05.2019;Стопо́вер;NULL;NULL;<p>длинная пересадка между авиаперелетами (как правило, более 24 часов).</p><p>Во время стоповера можно осмотреть город пересадки и отдохнуть после длительного перелета.</p>;Например, при стоповере в Сингапуре вы получаете не только возможность прогуляться по городу, но и  бесплатный трансфер в аэропорт, а также бесплатные билеты в зоопарк, парк орхидей и т. п.
07.05.2019;Орфоэ́пия;NULL;NULL;<p>раздел фонетики, изучающий и регламентирующий правила литературного произношения.</p><p>Орфоэпический словарь — словарь, отражающий современное ему литературное произношение и ударение. Отличается от толкового словаря по способу описания слова, поскольку раскрывает слово лишь в орфоэпическом аспекте.</p>;С развитием языка нормы произношения меняются. Например, родителей учили говорить творо*г, а их детям уже можно тво*рог.
08.05.2019;Анна́лы;NULL;NULL;<p>погодные записи событий, связанных с жизнью города, области или страны. Древний аналог русских летописей.</p><p>В современном языке слово «анналы» часто используется в значении «хроника», запись значительных событий. В этом смысле выражение «вошёл в анналы» синонимично выражению «вошёл в историю».</p>;NULL
09.05.2019;Апартеи́д;NULL;NULL;<p>официальная политика расовой сегрегации, проводившаяся правившей в Южно-Африканской Республике (ЮАР) с 1948 по 1994 год Национальной партией.</p><p>Апартеид в ЮАР предписывал народам банту проживать в специальных резервациях (бантустанах) на небольшой территории. Выезд из резервации и появление в крупных городах мог производиться лишь по специальному разрешению или ввиду наличия рабочего места (местное население было занято на непрестижных и низкооплачиваемых работах преимущественно в сфере обслуживания). В ходе внедрения системы апартеида чернокожие жители ЮАР были лишены почти всех гражданских прав.</p>;Символом апартеида считается тюрьма «Роббен-Айленд», где во времена апартеида содержались тысячи политзаключённых. Сейчас тюрьма является одной из основных туристических достопримечательностей ЮАР.
10.05.2019;Aутсо́рсинг;NULL;NULL;<p>передача организацией определённых бизнес-процессов или производственных функций на обслуживание другой компании, специализирующейся в соответствующей области.</p><p>В российской предпринимательской практике на аутсорсинг чаще всего передаются такие функции, как ведение бухгалтерского учёта, переводческие услуги, транспортные услуги, поддержка работы компьютерной сети и информационной инфраструктуры, рекламные услуги, обеспечение безопасности.</p>;NULL
11.05.2019;Брави́ровать;NULL;NULL;<p>пренебрегать осторожностью из показной смелости (<i>бравировать опасностью</i>).</p><p>В переносном значении — чрезмерно хвастаться, рисоваться (<i>бравировать своей осведомленностью</i>).</p><p>Бравада — показная удаль, равнодушие к опасности, чрезмерное хвастовство.</p>;NULL
12.05.2019;Велеречи́вый;NULL;NULL;<p>лишённый простоты, витиеватый, высокопарный.</p><p>Речь многих политиков и официальных лиц отличается велеречивостью.</p>;NULL
13.05.2019;Анкла́в;NULL;NULL;<p>территория одного государства, окруженная со всех сторон территорией другого государства. Если анклав имеет выход к морю, он называется полуанклавом.</p><p>С точки зрения самого государства, которому принадлежит данная территория, она называется «эксклав», понятие «анклав» используется другими государствами. Полуэксклав — это эксклав с выходом к морю.</p><p>К государствам понятие «анклав» применяется, только если они полностью окружены другой (одной) страной и не имеют выхода к морю. Таких государств три: Ватикан и Сан-Марино внутри Италии, Лесото внутри ЮАР.</p>;Калининградская область России окружена Балтийским морем, Польшей и Литвой, а значит, является российским полуэксклавом.
14.05.2019;Заи́скивать;NULL;NULL;<p>угождать, льстить, добиваясь чьего-либо расположения, покровительства (например, <i>заискивать перед начальством, заискивающая улыбка</i>).</p>;NULL
15.05.2019;Мета́фора;NULL;NULL;<p>оборот речи, состоящий в употреблении слов и выражений в переносном смысле на основе сходства, сравнения.</p><p>Примеры метафор: <i>подошва</i> горы, глазное <i>яблоко</i>, горный <i>хребет</i>, <i>розовые</i> мечты, висеть <i>на волоске</i>.</p>;NULL
16.05.2019;Дабсте́п;NULL;NULL;<p>музыкальный жанр, возникший в начале 2000-х годов в южном Лондоне..</p><p>По звучанию дабстеп характеризуется темпом порядка 140 ударов в минуту, доминирующим низкочастотным басом и разреженным брейкбитом на заднем плане.</p>;NULL
17.05.2019;Таксидерми́я;NULL;NULL;<p>способ изготовления чучел животных, основой при котором является шкура животного. Она натягивается на некую основу, а полость внутри заполняется наполнителем.</p><p>В основном таксидермия применяется для изготовления музейных экспонатов, а также для сохранения охотничьих трофеев.</p>;NULL
18.05.2019;Каме́о;NULL;от англ. cameo — камея, «яркая эпизодическая роль»;<p>роль, как правило, эпизодическая (на киноэкране, в театральной постановке, видеоигре и т. д.), в которой выступает известная персона — реальная (режиссёр, актёр, политик и т. д.) или являющаяся, например, узнаваемым киногероем.</p><p>Иногда в такой ситуации известная персона (или актёр, сыгравший её в первоначальной постановке) приглашается, чтобы играть «самого себя». Другой распространённый вариант — появление в мультфильме шаржированного образа реальной персоны или популярного киногероя.</p>;Альфред Хичкок появлялся в эпизодических ролях во всех своих фильмах.
19.05.2019;Превенти́вный;NULL;NULL;<p>предупреждающий, предохранительный (например, <i>превентивная терапия</i>), опережающий действия противной стороны (например, <i>превентивное наступление</i>).</p><p>Превентивными мерами в медицине называют профилактику заболеваний и прививки.</p>;NULL
20.05.2019;Лайфха́к;лайфха́кинг;от англ. life — «жизнь», hack — «взлом»;<p>набор полезных и зачастую коротких советов, позволяющих с меньшими затратами и более быстро решать различные жизненные и бытовые задачи.</p><p>Примеры лайфхаков: как выкрутить из патрона разбившуюся лампочку, как быстрее получить заказ в переполненном баре, как запомнить номер телефона или ПИН-код и т.п.</p>;NULL
21.05.2019;Инди́го;NULL;NULL;<p>синтетический краситель, ранее добывавшийся из растений, а также цвет этого красителя, средний между тёмно-синим и фиолетовым.</p><p>Известен псевдонаучный термин «дети индиго» — дети, которым приписывают множество различных свойств: высокий уровень интеллекта, необычайная чувствительность, телепатические способности.</p>;NULL
22.05.2019;Дебе́лый;NULL;NULL;<p>полный, упитанный, тучный. Дебелость — толстота, плотность, тучность.</p><p>Часто употребляется с оттенком насмешки (например, <i>дебелая купчиха</i>).</p>;NULL
23.05.2019;Маскот;NULL;от фр. mascotte — «приносящий удачу»;<p>персонаж-талисман, олицетворяющий собой некий коллектив: спортивную команду, сообщество, мероприятие или бренд.</p><p>Маскоты часто используются как персонажи, представляющие потребителям товары и услуги (например, клоун Рональд Макдональд). Для уличной рекламы, как правило, нанимают человека и обряжают его в костюм маскота. Активно используются люди в костюмах маскотов различными спортивными командами, особенно североамериканскими.</p>;Свои маскоты существуют у Олимпийских и Паралимпийских игр, различных футбольных, хоккейных, бейсбольных и легкоатлетических чемпионатов.
24.05.2019;Растама́н;раста;NULL;<p>последователь растафарианства, религиозного движения, возникшего на Ямайке в 1930-х годах, основой которого является любовь к ближнему и отказ от западного общества.</p><p>Олицетворением растафарианства и явлением ямайской культуры и музыки рэгги стало творчество Боба Марли.</p>;NULL
25.05.2019;Цугцва́нг;NULL;NULL;<p>положение в шашках и шахматах, в котором любой ход игрока ведёт к ухудшению его позиции.</p><p>В настоящее время термин употребляется не только в шахматах, но и в других видах спорта (бильярд, кёрлинг), в азартных и настольных играх (нарды, карточные игры), а также во многих других областях, и даже в быту. Например в значении, когда любое действие или бездействие все равно приведет к ухудшению ситуации, то есть «делать нельзя и не делать нельзя».</p>;NULL
26.05.2019;Мастодо́нт;NULL;NULL;<p>крупное вымершее млекопитающее отряда хоботных, внешним видом напоминающее слона.</p><p>В переносном смысле с ироническим оттенком называют кого-нибудь выдающегося, значительного, обычно относящемся к прошлому или о старомодном (например, <i>мастодонты отечественной науки</i>).</p>;NULL
27.05.2019;Диссона́нс;NULL;NULL;<p>нарушение гармонии, благозвучия, сочетание звуков, вызывающих несогласованность. Противоположный по смыслу термин «консонанс» — созвучие, благозвучие.</p><p>В переносном значении диссонанс — это отсутствие гармонии в чём-либо, несоответствие чему-либо, разлад, несогласованность.</p>;NULL
28.05.2019;а́льма-ма́тер;NULL;NULL;<p>старинное неформальное название учебных заведений (университетов, которые изначально давали в основном теологическое и философское образование), как организаций, питающих духовно.</p><p>В современной лексике образно означает учебное заведение, в котором учится или учился упоминаемый человек.</p><p>В античности альма-матер называли богиню-мать, в Средние века в Западной Европе словосочетание применялось для обозначения Девы Марии (Матери Божией).</p>;NULL
29.05.2019;Эфеме́рный;NULL;NULL;<p>скоропреходящий, непрочный, мимолетный (<i>эфемерная слава</i>), а также призрачный, мнимый, нереальный (<i>эфемерная мечта</i>).</p>;Бабочки — самые эфемерные и самые прекрасные существа на Земле. Откуда-то появляются, тихонько проживают свои крохотные жизни, не требуя почти ничего, а потом исчезают. Наверное, в какой-то другой мир… Совсем не такой, как наш. (Харуки Мураками)
30.05.2019;Импони́ровать;NULL;NULL;<p>производить положительное впечатление, внушать уважение, располагать к себе, нравиться.</p>;Александр Македонский импонировал своим солдатам, потому что многих из них он знал по имени.
31.05.2019;Эргоно́мика;NULL;NULL;<p>наука о приспособлении рабочих мест, предметов и объектов труда, а также компьютерных программ для наиболее безопасного и эффективного труда.</p><p>Эргономичный — продуманный, удобный, оптимизированный. Например, эргономичная клавиатура позволяет быстрее набирать текст.</p><p>Эргономика программного обеспечения называется <b>юзабилити</b>.</p>;NULL
01.06.2019;Гэг;NULL;от англ. gag — «шутка, комический эпизод»;<p>комедийный приём, в основе которого лежит очевидная нелепость.</p><p>Например, когда во время пожара человек носит воду решетом — это нелепость, но она может рассмешить. Одной из известных гэг-групп на постсоветском пространстве в 90-х были «Маски-шоу».</p>;NULL
02.06.2019;Альтруи́ст;NULL;NULL;<p>человек, готовый бескорыстно действовать на пользу другим, не считаясь со своими личными интересами.</p><p>Вера в то, что люди должны оказывать помощь тем, кто в ней нуждается, безотносительно к возможной выгоде в будущем, является нормой социальной ответственности. Именно эта норма побуждает людей, например, поднять книгу, которую уронил человек на костылях. </p>;Существуют половые различия в альтруистическом поведении: женщины, как правило, показывают более долгосрочное просоциальное поведение (например, забота о близких). Для мужчины, более вероятны, уникальные «подвиги» (например, при пожаре), в которых нередко нарушаются конкретные социальные нормы.
03.06.2019;Пано́птикум;NULL;NULL;<p>музей разных примечательных вещей (восковых фигур, причудливых существ, каких-либо редкостей и т. п.). В переносном смысле — сборище чего-то невероятного, жуткого.</p><p>Примером паноптикума является Кунсткамера — первый музей России, учреждённый Петром Первым и находящийся в Санкт-Петербурге. Кунсткамера известна в том числе по коллекции «уродцев» — анатомических редкостей и аномалий.</p>;NULL
